image_path,position_score,confidence_score
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1061.jpg,-0.01,99.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1039_light_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1075.jpg,-0.02,98.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1029_dark.jpg,-0.24,76.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1041_dark_light.jpg,0.52,48.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1054_dark_light.jpg,0.92,7.9999999999999964
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1064_light_dark.jpg,0.21,79.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1071_light_dark.jpg,-0.02,98.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1028_dark.jpg,-0.19,81.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1071_light.jpg,0.22,78.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0992_light.jpg,0.3,70.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1122_dark_dark.jpg,-0.95,5.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1072_dark_dark.jpg,-0.72,28.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1049_dark_light.jpg,0.62,38.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1079_light_dark.jpg,-0.4,60.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1074.jpg,0.09,91.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0993_dark_light.jpg,-0.05,95.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1060.jpg,-0.1,90.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1048.jpg,-0.24,76.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1135_dark_dark.jpg,-0.91,8.999999999999996
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1065_dark_dark.jpg,-0.65,35.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1050_light.jpg,0.43,57.00000000000001
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1099_light.jpg,0.15,85.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1020_light_light.jpg,0.99,1.0000000000000009
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1116_light.jpg,0.3,70.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1102_light.jpg,0.08,92.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1100.jpg,-0.24,76.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1114.jpg,-0.15,85.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1044_light.jpg,0.22,78.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1128.jpg,0.46,54.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1038_dark_light.jpg,0.67,32.99999999999999
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1008_light_dark.jpg,-0.79,20.999999999999996
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1115_light_light.jpg,0.94,6.000000000000005
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1128_light_light.jpg,0.99,1.0000000000000009
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1017_dark.jpg,-0.03,97.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1016_dark.jpg,-0.03,97.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1067_light_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1006_dark_dark.jpg,-0.95,5.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1012_light_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1068_light.jpg,0.27,73.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1012_light_dark.jpg,-0.34,65.99999999999999
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1007_light_dark.jpg,-0.49,51.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1037_dark_light.jpg,-0.11,89.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1022_dark_light.jpg,0.32,68.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1023_dark.jpg,-0.27,73.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1022_dark.jpg,-0.32,68.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0991_dark_dark.jpg,-1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1104_light_dark.jpg,-0.79,20.999999999999996
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1111_light_dark.jpg,-0.95,5.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1141_dark_dark.jpg,-1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1011_dark_dark.jpg,-0.94,6.000000000000005
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1121_dark_light.jpg,0.88,12.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1134_dark_light.jpg,-0.41,59.00000000000001
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1102.jpg,-0.09,91.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1012_light.jpg,0.26,74.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1116.jpg,-0.03,97.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1006_light.jpg,0.33,67.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1127_light_light.jpg,0.75,25.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1068_light_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1082_dark_dark.jpg,-1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1140_light.jpg,0.12,88.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1076_light_dark.jpg,-0.37,63.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1063_light_dark.jpg,-0.07,93.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1053_dark_light.jpg,0.61,39.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1046_dark_light.jpg,0.78,21.999999999999996
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1076.jpg,0.01,99.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1055_light_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1062.jpg,-0.11,89.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0992_dark.jpg,-0.68,31.999999999999996
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0993_dark.jpg,-0.28,72.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1145_dark_light.jpg,0.29,71.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1028_dark_dark.jpg,-1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1027_light.jpg,0.11,89.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1015_dark_dark.jpg,-0.94,6.000000000000005
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1145_dark_dark.jpg,-0.93,6.999999999999995
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0995_dark_dark.jpg,-1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0994_dark_light.jpg,0.41,59.00000000000001
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1071_light_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1063.jpg,0.28,72.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1115_dark.jpg,-0.01,99.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1077.jpg,0.02,98.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1114_dark.jpg,-0.94,6.000000000000005
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1002_dark_dark.jpg,-0.95,5.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1103_light_light.jpg,0.5,50.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1117.jpg,0.06,94.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1103.jpg,-0.29,71.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1119_light_dark.jpg,-0.87,13.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1129_dark_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1080_light.jpg,0.3,70.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1049_light.jpg,0.26,74.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1054_dark.jpg,-0.95,5.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1081_light_dark.jpg,-0.49,51.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1055_dark.jpg,-0.22,78.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1036_light_light.jpg,0.93,6.999999999999995
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1144_light_light.jpg,0.7,30.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1097_light_light.jpg,0.81,18.999999999999993
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1143_light_light.jpg,0.84,16.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142_dark_dark.jpg,-1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1012_dark_dark.jpg,-0.95,5.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1110_light.jpg,0.31,69.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0992_dark_dark.jpg,-1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0999.jpg,-0.05,95.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1056_light.jpg,0.31,69.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0995_dark_light.jpg,0.58,42.00000000000001
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0994_light.jpg,0.38,62.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1136_dark.jpg,-0.68,31.999999999999996
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1107.jpg,-0.38,62.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1113.jpg,-0.05,95.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1005_dark_dark.jpg,-0.95,5.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1104_light_light.jpg,0.99,1.0000000000000009
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1038_light.jpg,0.2,80.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1098.jpg,-0.04,96.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1096_dark_dark.jpg,-1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1073.jpg,0.02,98.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1139_light_light.jpg,0.99,1.0000000000000009
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1067.jpg,-0.12,88.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1077_dark.jpg,-0.25,75.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1076_dark.jpg,-0.32,68.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1076_light_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1042_light.jpg,0.17,83.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1080_light_dark.jpg,-0.54,46.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1104_light.jpg,0.83,17.000000000000004
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1128_dark_light.jpg,0.89,10.999999999999998
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1081_dark_dark.jpg,-0.8,19.999999999999996
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1118_light_dark.jpg,-0.94,6.000000000000005
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0998_light_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1135_dark_light.jpg,0.54,46.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1120_dark_light.jpg,0.79,20.999999999999996
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1001_dark_dark.jpg,-0.94,6.000000000000005
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1019_light.jpg,0.11,89.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1110_light_dark.jpg,-0.85,15.000000000000002
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1105_light_dark.jpg,-0.57,43.00000000000001
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1001_dark.jpg,-0.06,94.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0996_dark_dark.jpg,-1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1052_light_light.jpg,0.94,6.000000000000005
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1063_light.jpg,0.24,76.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1066.jpg,0.11,89.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1023_dark_light.jpg,-0.49,51.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1036_dark_light.jpg,0.85,15.000000000000002
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1125_light.jpg,0.21,79.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1072.jpg,-0.09,91.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1006_light_dark.jpg,-0.3,70.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1013_light_dark.jpg,-0.49,51.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1099.jpg,0.2,80.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1016_dark_dark.jpg,-0.92,7.9999999999999964
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1146_dark_dark.jpg,-0.99,1.0000000000000009
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1120_light_light.jpg,1.0,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1108_dark.jpg,-0.04,96.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1109_dark.jpg,-0.15,85.0
